Mean_P, SD_P
2.143554687500000000e-01,5.487458133537801075e+01
2.024993896484375000e-01,5.183944824187083356e+01
1.840209960937500000e-01,4.710901558262091982e+01
1.507568359375000000e-01,3.859345555193157651e+01
1.820831298828125000e-01,4.661292561753034391e+01
1.839447021484375000e-01,4.708948448163309308e+01
2.076263427734375000e-01,5.315193822825232672e+01
2.243347167968750000e-01,5.742924934458484643e+01
1.707916259765625000e-01,4.372232267133301775e+01
2.220306396484375000e-01,5.683941009475265815e+01
1.877899169921875000e-01,4.807385197141923072e+01
1.691741943359375000e-01,4.330826333039124876e+01
1.929168701171875000e-01,4.938634195780073100e+01
1.965332031250000000e-01,5.031211614462334580e+01
1.790924072265625000e-01,4.584730645880778610e+01
1.732330322265625000e-01,4.434731790294324583e+01
1.956787109375000000e-01,5.009336781355973045e+01
1.819305419921875000e-01,4.657386341555469045e+01
2.116851806640625000e-01,5.419099280080433800e+01
1.902313232421875000e-01,4.869884720302942327e+01
1.593780517578125000e-01,4.080046996355520861e+01
1.755371093750000000e-01,4.493715715277539147e+01
2.017059326171875000e-01,5.163632479159755206e+01
1.714630126953125000e-01,4.389419636002580205e+01
1.850280761718750000e-01,4.736682611566014600e+01
1.975708007812500000e-01,5.057773911805768563e+01
2.057647705078125000e-01,5.267537936414953492e+01
1.818542480468750000e-01,4.655433231456688503e+01
2.132568359375000000e-01,5.459333348115337969e+01
2.001647949218750000e-01,5.124179655164356006e+01
1.649017333984375000e-01,4.221452167507332121e+01
1.846923828125000000e-01,4.728088927131370411e+01
2.207794189453125000e-01,5.651910003855241627e+01
2.166137695312500000e-01,5.545270192461746461e+01
1.622772216796875000e-01,4.154265180109234024e+01
2.011566162109375000e-01,5.149570086448521522e+01
2.124328613281250000e-01,5.438239759048495614e+01
1.929321289062500000e-01,4.939024817799825229e+01
1.442260742187500000e-01,3.692159330737420220e+01
1.961822509765625000e-01,5.022227308007934710e+01
1.784057617187500000e-01,4.567152654991739524e+01
1.941528320312500000e-01,4.970274579380336633e+01
1.688842773437500000e-01,4.323404514663750575e+01
1.517944335937500000e-01,3.885907852536590923e+01
2.069702148437500000e-01,5.298397075975706372e+01
1.858215332031250000e-01,4.756994956593350565e+01
2.340087890625000000e-01,5.990579294984031833e+01
2.096557617187500000e-01,5.367146551452831460e+01
1.961822509765625000e-01,5.022227308007934710e+01
1.993255615234375000e-01,5.102695444077751574e+01
1.877288818359375000e-01,4.805822709062897502e+01
1.761474609375000000e-01,4.509340596067794849e+01
2.021179199218750000e-01,5.174179273693174252e+01
2.027435302734375000e-01,5.190194776503187057e+01
1.830291748046875000e-01,4.685511126977930019e+01
1.791992187500000000e-01,4.587465000019073358e+01
1.729125976562500000e-01,4.426528727879438208e+01
2.077484130859375000e-01,5.318318798983280971e+01
1.817932128906250000e-01,4.653870743377661512e+01
1.819763183593750000e-01,4.658558207614738222e+01
1.991424560546875000e-01,5.098007979840676995e+01
2.110290527343750000e-01,5.402302533230905368e+01
1.974639892578125000e-01,5.055039557667472394e+01
1.750030517578125000e-01,4.480043944586066118e+01
1.666107177734375000e-01,4.265201833720050217e+01
1.744537353515625000e-01,4.465981551874833855e+01
1.752471923828125000e-01,4.486293896902166978e+01
1.539306640625000000e-01,3.940594935302487301e+01
2.159118652343750000e-01,5.527301579552950983e+01
1.786193847656250000e-01,4.572621363268327599e+01
2.002716064453125000e-01,5.126914009302650044e+01
1.680755615234375000e-01,4.302701547616663902e+01
1.844787597656250000e-01,4.722620218854782337e+01
1.929779052734375000e-01,4.940196683859095828e+01
1.930236816406250000e-01,4.941368549918365716e+01
1.716918945312500000e-01,4.395278966298926804e+01
1.758880615234375000e-01,4.502700021731936886e+01
1.815032958984375000e-01,4.646448925002290764e+01
1.610870361328125000e-01,4.123796662568234694e+01
1.968841552734375000e-01,5.040195920916732319e+01
2.200469970703125000e-01,5.633160146906932653e+01
1.688537597656250000e-01,4.322623270624240632e+01
2.133636474609375000e-01,5.462067702253638402e+01
2.139282226562500000e-01,5.476520716984621373e+01
2.076873779296875000e-01,5.316756310904254690e+01
2.092285156250000000e-01,5.356209134899653179e+01
1.802825927734375000e-01,4.615199163421777229e+01
1.760253906250000000e-01,4.506215619909743708e+01
1.675720214843750000e-01,4.289811020964703658e+01
2.112579345703125000e-01,5.408161863527250546e+01
1.951446533203125000e-01,4.995665010664503569e+01
1.921081542968750000e-01,4.917931228732984295e+01
1.948242187500000000e-01,4.987461948249618615e+01
1.792755126953125000e-01,4.589418110117857452e+01
1.624908447265625000e-01,4.159733888385824230e+01
1.927795410156250000e-01,4.935118597602259882e+01
1.875152587890625000e-01,4.800354000786306585e+01
2.233581542968750000e-01,5.717925125194075520e+01
2.082214355468750000e-01,5.330428081595734824e+01
1.700744628906250000e-01,4.353873032204752036e+01
2.135467529296875000e-01,5.466755166490709428e+01
2.060089111328125000e-01,5.273787888731054352e+01
1.933135986328125000e-01,4.948790368293735753e+01
1.833343505859375000e-01,4.693323567373052896e+01
1.686859130859375000e-01,4.318326428406920314e+01
1.763153076171875000e-01,4.513637438285114456e+01
2.457733154296875000e-01,6.291748872216210486e+01
1.632537841796875000e-01,4.179264989373643147e+01
1.686248779296875000e-01,4.316763940327893323e+01
1.871337890625000000e-01,4.790588450292393219e+01
1.910400390625000000e-01,4.890587687350029711e+01
1.717376708984375000e-01,4.396450832358195981e+01
1.791992187500000000e-01,4.587465000019073358e+01
1.787414550781250000e-01,4.575746339426380871e+01
1.927947998046875000e-01,4.935509219622021249e+01
1.913299560546875000e-01,4.898009505725404011e+01
1.347503662109375000e-01,3.449583056468701159e+01
2.363433837890625000e-01,6.050344464006762735e+01
1.695709228515625000e-01,4.340982505552788240e+01
1.936798095703125000e-01,4.958165296767886332e+01
2.046203613281250000e-01,5.238241284933222630e+01
2.029876708984375000e-01,5.196444728819290759e+01
1.751861572265625000e-01,4.484731408823142829e+01
1.688537597656250000e-01,4.322623270624240632e+01
2.014007568359375000e-01,5.155820038764625224e+01
1.808013916015625000e-01,4.628480312093496707e+01
1.710968017578125000e-01,4.380044707528429626e+01
1.924896240234375000e-01,4.927696779226887713e+01
1.968231201171875000e-01,5.038633432837709591e+01
1.860351562500000000e-01,4.762463664869937219e+01
1.829986572265625000e-01,4.684729882938415102e+01
2.172088623046875000e-01,5.560504451232248613e+01
1.688690185546875000e-01,4.323013892643993472e+01
1.925048828125000000e-01,4.928087401246643395e+01
1.957702636718750000e-01,5.011680513474514953e+01
1.643981933593750000e-01,4.208561640855374009e+01
1.855621337890625000e-01,4.750354382257488339e+01
1.769409179687500000e-01,4.529652941095125840e+01
1.825714111328125000e-01,4.673792466385235400e+01
1.444244384765625000e-01,3.697237416994255454e+01
2.661743164062500000e-01,6.814010512630508742e+01
1.832885742187500000e-01,4.692151701313785139e+01
2.112884521484375000e-01,5.408943107566765462e+01
1.804351806640625000e-01,4.619105383619342575e+01
2.278900146484375000e-01,5.833939865061720553e+01
1.886138916015625000e-01,4.828478786208769691e+01
1.950988769531250000e-01,4.994493144605237234e+01
1.781311035156250000e-01,4.560121458636123037e+01
2.085113525390625000e-01,5.337849899971106282e+01
1.694793701171875000e-01,4.338638773434250595e+01
1.917419433593750000e-01,4.908556300258828742e+01
2.070465087890625000e-01,5.300350186074489045e+01
1.788635253906250000e-01,4.578871315584434143e+01
1.961059570312500000e-01,5.020274197909154879e+01
2.032928466796875000e-01,5.204257169214417189e+01
2.037963867187500000e-01,5.217147695866376722e+01
1.602935791015625000e-01,4.103484317540901571e+01
1.675720214843750000e-01,4.289811020964703658e+01
2.196044921875000000e-01,5.621832108333997269e+01
1.987304687500000000e-01,5.087461185307255107e+01
2.136077880859375000e-01,5.468317654569735708e+01
2.192535400390625000e-01,5.612847801879605925e+01
1.918334960937500000e-01,4.910900032377364965e+01
1.875305175781250000e-01,4.800744622806062978e+01
1.917266845703125000e-01,4.908165678239068086e+01
2.008819580078125000e-01,5.142538890092907877e+01
2.215423583984375000e-01,5.671441104843064096e+01
1.999511718750000000e-01,5.118710946887766511e+01
2.136535644531250000e-01,5.469489520629009860e+01
1.833343505859375000e-01,4.693323567373052896e+01
2.075958251953125000e-01,5.314412578785721308e+01
1.849365234375000000e-01,4.734338879447472692e+01
1.960906982421875000e-01,5.019883575889397065e+01
1.753234863281250000e-01,4.488247007000948940e+01
1.719512939453125000e-01,4.401919540634784767e+01
2.102050781250000000e-01,5.381208944164062302e+01
1.787567138671875000e-01,4.576136961446137263e+01
1.885986328125000000e-01,4.828088164189006903e+01
2.319641113281250000e-01,5.938235944336678074e+01
1.907958984375000000e-01,4.884337735033927430e+01
1.633758544921875000e-01,4.182389965531695708e+01
2.270812988281250000e-01,5.813236898014632459e+01
2.033081054687500000e-01,5.204647791234172161e+01
2.189025878906250000e-01,5.603863495425207475e+01
1.790924072265625000e-01,4.584730645880778610e+01
1.553192138671875000e-01,3.976141539100318312e+01
1.819458007812500000e-01,4.657776963575222595e+01
2.040252685546875000e-01,5.223007026162722610e+01
1.915740966796875000e-01,4.904259458041507713e+01
2.108306884765625000e-01,5.397224446974071554e+01
1.876068115234375000e-01,4.802697732904842098e+01
1.788482666015625000e-01,4.578480693564678461e+01
1.912078857421875000e-01,4.894884529567351450e+01
1.751098632812500000e-01,4.482778298724358734e+01
2.106170654296875000e-01,5.391755738697482059e+01
1.683044433593750000e-01,4.308560877913010501e+01
1.961517333984375000e-01,5.021446063968427609e+01
2.059631347656250000e-01,5.272616022671783043e+01
1.915893554687500000e-01,4.904650080061262685e+01
2.085418701171875000e-01,5.338631144010619067e+01
2.271575927734375000e-01,5.815190008113415132e+01
2.124938964843750000e-01,5.439802247127519053e+01
1.729125976562500000e-01,4.426528727879438208e+01
2.249755859375000000e-01,5.759331059288247445e+01
1.491394042968750000e-01,3.817939621098979330e+01
2.194213867187500000e-01,5.617144644096922690e+01
2.160034179687500000e-01,5.529645311671490759e+01
1.868286132812500000e-01,4.782776009897268210e+01
1.872406005859375000e-01,4.793322804430689388e+01
1.913757324218750000e-01,4.899181371784673900e+01
1.830902099609375000e-01,4.687073615056956299e+01
1.778869628906250000e-01,4.553871506320025020e+01
1.953887939453125000e-01,5.001914962980604429e+01
1.862335205078125000e-01,4.767541751126771743e+01
2.248840332031250000e-01,5.756987327169714774e+01
2.047271728515625000e-01,5.240975639071516667e+01
1.777191162109375000e-01,4.549574664102702570e+01
1.802673339843750000e-01,4.614808541402017994e+01
1.930084228515625000e-01,4.940977927898607192e+01
1.935424804687500000e-01,4.954649698590080931e+01
2.088012695312500000e-01,5.345271718346473477e+01
2.124328613281250000e-01,5.438239759048495614e+01
1.207427978515625000e-01,3.090992042332334933e+01
2.297668457031250000e-01,5.881986373491760389e+01
1.834716796875000000e-01,4.696839165550859008e+01
1.670684814453125000e-01,4.276920494312739152e+01
1.720733642578125000e-01,4.405044516792838749e+01
1.790771484375000000e-01,4.584340023861017954e+01
2.112274169921875000e-01,5.407380619487742024e+01
1.754455566406250000e-01,4.491371983159002212e+01
1.865539550781250000e-01,4.775744813541653855e+01
1.796264648437500000e-01,4.598402416572250928e+01
2.419586181640625000e-01,6.194093367277116613e+01
2.307586669921875000e-01,5.907376804775924484e+01
2.098388671875000000e-01,5.371834015689906039e+01
2.095031738281250000e-01,5.363240331255268245e+01
1.391601562500000000e-01,3.562472820178299315e+01
1.754150390625000000e-01,4.490590739119488006e+01
1.752929687500000000e-01,4.487465762961436866e+01
1.734161376953125000e-01,4.439419254531398451e+01
1.820831298828125000e-01,4.661292561753034391e+01
2.103881835937500000e-01,5.385896408401138302e+01
2.026672363281250000e-01,5.188241666404404384e+01
2.103729248046875000e-01,5.385505786381384752e+01
1.944274902343750000e-01,4.977305775735950277e+01
1.613006591796875000e-01,4.129265370844824901e+01
2.027740478515625000e-01,5.190976020542698421e+01
1.890106201171875000e-01,4.838634958722436608e+01
2.171478271484375000e-01,5.558941963153220200e+01
1.972503662109375000e-01,5.049570849390885030e+01
1.772460937500000000e-01,4.537465381490255112e+01
2.194671630859375000e-01,5.618316510156190446e+01
1.987152099609375000e-01,5.087070563287502267e+01
2.022857666015625000e-01,5.178476115910496702e+01
1.809082031250000000e-01,4.631214666231789323e+01
2.269897460937500000e-01,5.810893165896093393e+01
1.737365722656250000e-01,4.447622316946286247e+01
2.174682617187500000e-01,5.567145025568104444e+01
2.046508789062500000e-01,5.239022528972734705e+01
1.659393310546875000e-01,4.248014464850766103e+01
2.055511474609375000e-01,5.262069228138366128e+01
2.039184570312500000e-01,5.220272672024427862e+01
1.539764404296875000e-01,3.941766801361756478e+01
1.872711181640625000e-01,4.794104048470206436e+01
1.943817138671875000e-01,4.976133909676683231e+01
2.734375000000000000e-01,6.999946594034553016e+01
1.987457275390625000e-01,5.087851807327015052e+01
2.299957275390625000e-01,5.887845703788106277e+01
1.818847656250000000e-01,4.656214475496198446e+01
1.881408691406250000e-01,4.816369503596320101e+01
1.891937255859375000e-01,4.843322422959507634e+01
1.874847412109375000e-01,4.799572756746793800e+01
1.784973144531250000e-01,4.569496387110282143e+01
2.016906738281250000e-01,5.163241857139995261e+01
2.126007080078125000e-01,5.442536601265817353e+01
1.851501464843750000e-01,4.739807587724063609e+01
2.262268066406250000e-01,5.791362064908275897e+01
1.881713867187500000e-01,4.817150747635830754e+01
2.206268310546875000e-01,5.648003783657677701e+01
2.144927978515625000e-01,5.490973731715607897e+01
2.054595947265625000e-01,5.259725496019824931e+01
1.860198974609375000e-01,4.762073042850183668e+01
1.838531494140625000e-01,4.706604716044770242e+01
1.700286865234375000e-01,4.352701166145482148e+01
1.761169433593750000e-01,4.508559352028283485e+01
1.933135986328125000e-01,4.948790368293735753e+01
2.028656005859375000e-01,5.193319752661235356e+01
2.050781250000000000e-01,5.249959945525914407e+01
2.054595947265625000e-01,5.259725496019824931e+01
1.737823486328125000e-01,4.448794183005553293e+01
1.817016601562500000e-01,4.651527011259120314e+01
2.095031738281250000e-01,5.363240331255268245e+01
1.928558349609375000e-01,4.937071707701047529e+01
1.692047119140625000e-01,4.331607577078637661e+01
1.776428222656250000e-01,4.547621554003918476e+01
2.228698730468750000e-01,5.705425220561870958e+01
1.788024902343750000e-01,4.577308827505404309e+01
1.837921142578125000e-01,4.705042227965744672e+01
1.929931640625000000e-01,4.940587305878847957e+01
2.051239013671875000e-01,5.251131811585183584e+01
1.882781982421875000e-01,4.819885101774124081e+01
2.203369140625000000e-01,5.640581965282304111e+01
1.958923339843750000e-01,5.014805489632563962e+01
2.055053710937500000e-01,5.260897362079092687e+01
1.724548339843750000e-01,4.414810067286749273e+01
2.182617187500000000e-01,5.587457370595437567e+01
1.947326660156250000e-01,4.985118216131078128e+01
1.792755126953125000e-01,4.589418110117857452e+01
1.858978271484375000e-01,4.758948066692127554e+01
1.802978515625000000e-01,4.615589785441529358e+01
2.284088134765625000e-01,5.847221013733435768e+01
1.528472900390625000e-01,3.912860771899782719e+01
1.670684814453125000e-01,4.276920494312739152e+01
1.871795654296875000e-01,4.791760316351663107e+01
2.486877441406250000e-01,6.366357677989685726e+01
2.077026367187500000e-01,5.317146932924013214e+01
1.643066406250000000e-01,4.206217908736834232e+01
1.853485107421875000e-01,4.744885673980896712e+01
